FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
32317,20130530,12,6,1,52,8184.95,May 30 2013 12:00AM
32318,20130530,12,6,1,54,55.02,May 30 2013 12:00AM
32319,20130530,12,6,1,56,70330.8,May 30 2013 12:00AM
32320,20130530,12,6,1,57,3069.97,May 30 2013 12:00AM
32321,20130530,12,6,1,60,32298.2,May 30 2013 12:00AM
32322,20130530,12,6,1,61,3645.51,May 30 2013 12:00AM
32323,20130530,12,6,1,62,2651.87,May 30 2013 12:00AM
32324,20130530,12,6,1,63,4092.32,May 30 2013 12:00AM
32325,20130530,12,6,1,65,428.43,May 30 2013 12:00AM
32326,20130530,12,6,1,66,389.06,May 30 2013 12:00AM
32327,20130530,12,6,1,67,198.64,May 30 2013 12:00AM
32328,20130530,12,6,1,68,147.57,May 30 2013 12:00AM
32329,20130530,12,6,1,69,43.31,May 30 2013 12:00AM
32330,20130530,12,6,1,71,66.72,May 30 2013 12:00AM
32331,20130530,12,6,1,72,818.86,May 30 2013 12:00AM
32332,20130530,12,6,1,73,274.17,May 30 2013 12:00AM
32333,20130530,12,6,1,74,391.19,May 30 2013 12:00AM
32334,20130530,12,6,1,76,1976.33,May 30 2013 12:00AM
32335,20130530,12,6,1,77,580.56,May 30 2013 12:00AM
32336,20130530,12,6,1,78,192.25,May 30 2013 12:00AM
32337,20130530,12,6,1,80,738.01,May 30 2013 12:00AM
32338,20130530,12,6,1,81,457.15,May 30 2013 12:00AM
32339,20130530,12,6,1,82,48.63,May 30 2013 12:00AM
32340,20130530,12,6,1,83,168.85,May 30 2013 12:00AM
32341,20130530,12,6,1,84,153.95,May 30 2013 12:00AM
32342,20130530,12,6,1,85,134.8,May 30 2013 12:00AM
32343,20130530,12,6,1,87,575.24,May 30 2013 12:00AM
32344,20130530,12,6,1,89,149.7,May 30 2013 12:00AM
32345,20130530,12,6,1,90,230.55,May 30 2013 12:00AM
32346,20130530,12,6,1,91,-183.28,May 30 2013 12:00AM
32347,20130530,12,6,1,92,307.15,May 30 2013 12:00AM
32348,20130530,12,6,1,94,15214.9,May 30 2013 12:00AM
32349,20130530,12,6,1,96,6,May 30 2013 12:00AM
32350,20130530,12,6,1,97,474,May 30 2013 12:00AM
32351,20130530,12,6,1,99,35000,May 30 2013 12:00AM
32352,20130530,12,6,1,101,204613,May 30 2013 12:00AM
32353,20130530,12,7,1,4,268240,May 30 2013 12:00AM
32354,20130530,12,7,1,6,357138,May 30 2013 12:00AM
32355,20130530,12,7,1,7,11189.3,May 30 2013 12:00AM
32356,20130530,12,7,1,8,7143.45,May 30 2013 12:00AM
32357,20130530,12,7,1,13,57321,May 30 2013 12:00AM
32358,20130530,12,7,1,14,34641.8,May 30 2013 12:00AM
32359,20130530,12,7,1,15,69999.9,May 30 2013 12:00AM
32360,20130530,12,7,1,18,5255.11,May 30 2013 12:00AM
32361,20130530,12,7,1,19,16743.6,May 30 2013 12:00AM
32362,20130530,12,7,1,20,5779.59,May 30 2013 12:00AM
32363,20130530,12,7,1,21,30085.4,May 30 2013 12:00AM
32364,20130530,12,7,1,22,4462.54,May 30 2013 12:00AM
32365,20130530,12,7,1,23,1861.43,May 30 2013 12:00AM
32366,20130530,12,7,1,24,9723.28,May 30 2013 12:00AM
32367,20130530,12,7,1,28,8171.12,May 30 2013 12:00AM
32368,20130530,12,7,1,29,80298,May 30 2013 12:00AM
32369,20130530,12,7,1,31,30097.1,May 30 2013 12:00AM
32370,20130530,12,7,1,32,12654.2,May 30 2013 12:00AM
32371,20130530,12,7,1,33,10814.8,May 30 2013 12:00AM
32372,20130530,12,7,1,34,24999.1,May 30 2013 12:00AM
32373,20130530,12,7,1,35,56325.2,May 30 2013 12:00AM
32374,20130530,12,7,1,37,53387.9,May 30 2013 12:00AM
32375,20130530,12,7,1,38,13430.8,May 30 2013 12:00AM
32376,20130530,12,7,1,39,29804.5,May 30 2013 12:00AM
32377,20130530,12,7,1,40,11924.4,May 30 2013 12:00AM
32378,20130530,12,7,1,43,284221,May 30 2013 12:00AM
32379,20130530,12,7,1,46,326817,May 30 2013 12:00AM
32380,20130530,12,7,1,100,8254.1,May 30 2013 12:00AM
32381,20130530,13,1,1,60,24696.5,May 30 2013 12:00AM
32382,20130530,13,1,1,61,3041.66,May 30 2013 12:00AM
32383,20130530,13,1,1,62,1267.94,May 30 2013 12:00AM
32384,20130530,13,1,1,65,222.31,May 30 2013 12:00AM
32385,20130530,13,1,1,66,201.26,May 30 2013 12:00AM
32386,20130530,13,1,1,67,106.52,May 30 2013 12:00AM
32387,20130530,13,1,1,68,80.2,May 30 2013 12:00AM
32388,20130530,13,1,1,69,24.06,May 30 2013 12:00AM
32389,20130530,13,1,1,71,34.59,May 30 2013 12:00AM
32390,20130530,13,1,1,73,171.43,May 30 2013 12:00AM
32391,20130530,13,1,1,74,422.31,May 30 2013 12:00AM
32392,20130530,13,1,1,76,238.1,May 30 2013 12:00AM
32393,20130530,13,1,1,77,427.58,May 30 2013 12:00AM
32394,20130530,13,1,1,78,185.47,May 30 2013 12:00AM
32395,20130530,13,1,1,80,608.28,May 30 2013 12:00AM
32396,20130530,13,1,1,81,376.7,May 30 2013 12:00AM
32397,20130530,13,1,1,82,39.85,May 30 2013 12:00AM
32398,20130530,13,1,1,83,139.85,May 30 2013 12:00AM
32399,20130530,13,1,1,84,127.57,May 30 2013 12:00AM
32400,20130530,13,1,1,85,111.78,May 30 2013 12:00AM
32401,20130530,13,1,1,87,474.94,May 30 2013 12:00AM
32402,20130530,13,1,1,89,124.06,May 30 2013 12:00AM
32403,20130530,13,1,1,90,190.73,May 30 2013 12:00AM
32404,20130530,13,1,1,91,-149.62,May 30 2013 12:00AM
32405,20130530,13,1,1,92,253.89,May 30 2013 12:00AM
32406,20130530,13,1,1,96,3,May 30 2013 12:00AM
32407,20130530,13,2,1,12,149979,May 30 2013 12:00AM
32408,20130530,13,2,1,60,37123,May 30 2013 12:00AM
32409,20130530,13,2,1,61,3429.39,May 30 2013 12:00AM
32410,20130530,13,2,1,62,1904.8,May 30 2013 12:00AM
32411,20130530,13,2,1,65,413.54,May 30 2013 12:00AM
32412,20130530,13,2,1,66,374.94,May 30 2013 12:00AM
32413,20130530,13,2,1,67,203.01,May 30 2013 12:00AM
32414,20130530,13,2,1,68,150.38,May 30 2013 12:00AM
32415,20130530,13,2,1,69,43.36,May 30 2013 12:00AM
32416,20130530,13,2,1,71,57.39,May 30 2013 12:00AM
32417,20130530,13,2,1,73,308.28,May 30 2013 12:00AM
32418,20130530,13,2,1,74,481.96,May 30 2013 12:00AM
32419,20130530,13,2,1,76,408.28,May 30 2013 12:00AM
32420,20130530,13,2,1,77,734.6,May 30 2013 12:00AM
32421,20130530,13,2,1,78,266.17,May 30 2013 12:00AM
32422,20130530,13,2,1,80,985.48,May 30 2013 12:00AM
32423,20130530,13,2,1,81,610.04,May 30 2013 12:00AM
32424,20130530,13,2,1,82,64.41,May 30 2013 12:00AM
32425,20130530,13,2,1,83,224.06,May 30 2013 12:00AM
32426,20130530,13,2,1,84,201.26,May 30 2013 12:00AM
32427,20130530,13,2,1,85,180.2,May 30 2013 12:00AM
32428,20130530,13,2,1,87,790.74,May 30 2013 12:00AM
32429,20130530,13,2,1,89,195.99,May 30 2013 12:00AM
32430,20130530,13,2,1,90,301.26,May 30 2013 12:00AM
32431,20130530,13,2,1,91,-239.09,May 30 2013 12:00AM
32432,20130530,13,2,1,92,401.26,May 30 2013 12:00AM
32433,20130530,13,2,1,96,5,May 30 2013 12:00AM
32434,20130530,13,6,1,52,13634.8,May 30 2013 12:00AM
32435,20130530,13,6,1,53,22724.5,May 30 2013 12:00AM
32436,20130530,13,6,1,54,139.85,May 30 2013 12:00AM
32437,20130530,13,6,1,56,197186,May 30 2013 12:00AM
32438,20130530,13,6,1,57,20452.5,May 30 2013 12:00AM
32439,20130530,13,6,1,60,33572.1,May 30 2013 12:00AM
32440,20130530,13,6,1,61,3789.04,May 30 2013 12:00AM
32441,20130530,13,6,1,62,2411.82,May 30 2013 12:00AM
32442,20130530,13,6,1,63,13634.8,May 30 2013 12:00AM
32443,20130530,13,6,1,65,401.26,May 30 2013 12:00AM
32444,20130530,13,6,1,66,364.42,May 30 2013 12:00AM
32445,20130530,13,6,1,67,190.73,May 30 2013 12:00AM
32446,20130530,13,6,1,68,141.61,May 30 2013 12:00AM
32447,20130530,13,6,1,69,41.6,May 30 2013 12:00AM
32448,20130530,13,6,1,71,64.41,May 30 2013 12:00AM
32449,20130530,13,6,1,72,1364.44,May 30 2013 12:00AM
32450,20130530,13,6,1,73,274.94,May 30 2013 12:00AM
32451,20130530,13,6,1,74,545.12,May 30 2013 12:00AM
32452,20130530,13,6,1,76,3867.99,May 30 2013 12:00AM
32453,20130530,13,6,1,77,613.54,May 30 2013 12:00AM
32454,20130530,13,6,1,78,183.71,May 30 2013 12:00AM
32455,20130530,13,6,1,80,678.46,May 30 2013 12:00AM
32456,20130530,13,6,1,81,420.56,May 30 2013 12:00AM
32457,20130530,13,6,1,82,41.6,May 30 2013 12:00AM
32458,20130530,13,6,1,83,141.61,May 30 2013 12:00AM
32459,20130530,13,6,1,84,118.8,May 30 2013 12:00AM
32460,20130530,13,6,1,85,113.53,May 30 2013 12:00AM
32461,20130530,13,6,1,87,632.84,May 30 2013 12:00AM
32462,20130530,13,6,1,89,117.04,May 30 2013 12:00AM
32463,20130530,13,6,1,90,176.69,May 30 2013 12:00AM
32464,20130530,13,6,1,91,-139.1,May 30 2013 12:00AM
32465,20130530,13,6,1,92,236.34,May 30 2013 12:00AM
32466,20130530,13,6,1,96,4,May 30 2013 12:00AM
32467,20130530,13,6,1,97,901,May 30 2013 12:00AM
32468,20130530,13,6,1,99,12500,May 30 2013 12:00AM
32469,20130530,13,6,1,101,454485,May 30 2013 12:00AM
32470,20130530,13,7,1,4,561357,May 30 2013 12:00AM
32471,20130530,13,7,1,6,434208,May 30 2013 12:00AM
32472,20130530,13,7,1,7,15270,May 30 2013 12:00AM
32473,20130530,13,7,1,8,8683.87,May 30 2013 12:00AM
32474,20130530,13,7,1,13,63177.9,May 30 2013 12:00AM
32475,20130530,13,7,1,14,41682.7,May 30 2013 12:00AM
32476,20130530,13,7,1,15,95525.8,May 30 2013 12:00AM
32477,20130530,13,7,1,18,4332.91,May 30 2013 12:00AM
32478,20130530,13,7,1,19,13806.8,May 30 2013 12:00AM
32479,20130530,13,7,1,20,4504.84,May 30 2013 12:00AM
32480,20130530,13,7,1,21,54125.1,May 30 2013 12:00AM
32481,20130530,13,7,1,22,3680.27,May 30 2013 12:00AM
32482,20130530,13,7,1,23,1550.4,May 30 2013 12:00AM
32483,20130530,13,7,1,24,7782.1,May 30 2013 12:00AM
32484,20130530,13,7,1,28,7562.8,May 30 2013 12:00AM
32485,20130530,13,7,1,29,62600.7,May 30 2013 12:00AM
32486,20130530,13,7,1,31,57825.1,May 30 2013 12:00AM
32487,20130530,13,7,1,32,9029.49,May 30 2013 12:00AM
32488,20130530,13,7,1,33,7655.78,May 30 2013 12:00AM
32489,20130530,13,7,1,34,29482.5,May 30 2013 12:00AM
32490,20130530,13,7,1,35,47430.2,May 30 2013 12:00AM
32491,20130530,13,7,1,37,41352.9,May 30 2013 12:00AM
32492,20130530,13,7,1,38,9903.19,May 30 2013 12:00AM
32493,20130530,13,7,1,39,52042.6,May 30 2013 12:00AM
32494,20130530,13,7,1,40,11036.5,May 30 2013 12:00AM
32495,20130530,13,7,1,43,1.05156e+006,May 30 2013 12:00AM
32496,20130530,13,7,1,46,65722.9,May 30 2013 12:00AM
32497,20130530,13,7,1,100,6462.78,May 30 2013 12:00AM
32498,20130630,3,1,1,60,74624,Jun 30 2013 12:00AM
32499,20130630,3,1,1,61,6125,Jun 30 2013 12:00AM
32500,20130630,3,1,1,62,7657,Jun 30 2013 12:00AM
32501,20130630,3,1,1,65,1402,Jun 30 2013 12:00AM
32502,20130630,3,1,1,66,1275,Jun 30 2013 12:00AM
32503,20130630,3,1,1,67,630,Jun 30 2013 12:00AM
32504,20130630,3,1,1,68,473,Jun 30 2013 12:00AM
32505,20130630,3,1,1,69,140,Jun 30 2013 12:00AM
32506,20130630,3,1,1,71,205,Jun 30 2013 12:00AM
32507,20130630,3,1,1,73,819,Jun 30 2013 12:00AM
32508,20130630,3,1,1,74,416,Jun 30 2013 12:00AM
32509,20130630,3,1,1,76,866,Jun 30 2013 12:00AM
32510,20130630,3,1,1,77,1559,Jun 30 2013 12:00AM
32511,20130630,3,1,1,78,401,Jun 30 2013 12:00AM
32512,20130630,3,1,1,80,1587,Jun 30 2013 12:00AM
32513,20130630,3,1,1,81,983,Jun 30 2013 12:00AM
32514,20130630,3,1,1,82,98,Jun 30 2013 12:00AM
32515,20130630,3,1,1,83,344,Jun 30 2013 12:00AM
32516,20130630,3,1,1,84,293,Jun 30 2013 12:00AM
32517,20130630,3,1,1,85,275,Jun 30 2013 12:00AM
32518,20130630,3,1,1,87,1418,Jun 30 2013 12:00AM
32519,20130630,3,1,1,89,381,Jun 30 2013 12:00AM
32520,20130630,3,1,1,90,585,Jun 30 2013 12:00AM
32521,20130630,3,1,1,91,-468,Jun 30 2013 12:00AM
32522,20130630,3,1,1,92,781,Jun 30 2013 12:00AM
32523,20130630,3,1,1,94,50,Jun 30 2013 12:00AM
32524,20130630,3,1,1,96,21,Jun 30 2013 12:00AM
32525,20130630,3,2,1,12,59367,Jun 30 2013 12:00AM
32526,20130630,3,6,1,52,13852,Jun 30 2013 12:00AM
32527,20130630,3,6,1,53,3957,Jun 30 2013 12:00AM
32528,20130630,3,6,1,54,11,Jun 30 2013 12:00AM
32529,20130630,3,6,1,56,74813,Jun 30 2013 12:00AM
32530,20130630,3,6,1,57,5936,Jun 30 2013 12:00AM
32531,20130630,3,6,1,60,45299,Jun 30 2013 12:00AM
32532,20130630,3,6,1,61,3718,Jun 30 2013 12:00AM
32533,20130630,3,6,1,62,2789,Jun 30 2013 12:00AM
32534,20130630,3,6,1,63,2968,Jun 30 2013 12:00AM
32535,20130630,3,6,1,65,488,Jun 30 2013 12:00AM
32536,20130630,3,6,1,66,443,Jun 30 2013 12:00AM
32537,20130630,3,6,1,67,234,Jun 30 2013 12:00AM
32538,20130630,3,6,1,68,176,Jun 30 2013 12:00AM
32539,20130630,3,6,1,69,49,Jun 30 2013 12:00AM
32540,20130630,3,6,1,71,76,Jun 30 2013 12:00AM
32541,20130630,3,6,1,72,445,Jun 30 2013 12:00AM
32542,20130630,3,6,1,73,355,Jun 30 2013 12:00AM
32543,20130630,3,6,1,74,253,Jun 30 2013 12:00AM
32544,20130630,3,6,1,76,1574,Jun 30 2013 12:00AM
32545,20130630,3,6,1,77,824,Jun 30 2013 12:00AM
32546,20130630,3,6,1,78,251,Jun 30 2013 12:00AM
32547,20130630,3,6,1,80,972,Jun 30 2013 12:00AM
32548,20130630,3,6,1,81,602,Jun 30 2013 12:00AM
32549,20130630,3,6,1,82,59,Jun 30 2013 12:00AM
32550,20130630,3,6,1,83,209,Jun 30 2013 12:00AM
32551,20130630,3,6,1,84,177,Jun 30 2013 12:00AM
32552,20130630,3,6,1,85,167,Jun 30 2013 12:00AM
32553,20130630,3,6,1,87,878,Jun 30 2013 12:00AM
32554,20130630,3,6,1,89,231,Jun 30 2013 12:00AM
32555,20130630,3,6,1,90,354,Jun 30 2013 12:00AM
32556,20130630,3,6,1,91,-283,Jun 30 2013 12:00AM
32557,20130630,3,6,1,92,473,Jun 30 2013 12:00AM
32558,20130630,3,6,1,94,1332,Jun 30 2013 12:00AM
32559,20130630,3,6,1,96,13,Jun 30 2013 12:00AM
32560,20130630,3,6,1,97,522,Jun 30 2013 12:00AM
32561,20130630,3,6,1,99,52000,Jun 30 2013 12:00AM
32562,20130630,3,6,1,101,197890,Jun 30 2013 12:00AM
32563,20130630,3,7,1,4,236929,Jun 30 2013 12:00AM
32564,20130630,3,7,1,6,484392,Jun 30 2013 12:00AM
32565,20130630,3,7,1,7,12904,Jun 30 2013 12:00AM
32566,20130630,3,7,1,8,9687,Jun 30 2013 12:00AM
32567,20130630,3,7,1,13,76291,Jun 30 2013 12:00AM
32568,20130630,3,7,1,14,51829,Jun 30 2013 12:00AM
32569,20130630,3,7,1,15,87190,Jun 30 2013 12:00AM
32570,20130630,3,7,1,18,24696,Jun 30 2013 12:00AM
32571,20130630,3,7,1,19,78696,Jun 30 2013 12:00AM
32572,20130630,3,7,1,20,23708,Jun 30 2013 12:00AM
32573,20130630,3,7,1,21,101756,Jun 30 2013 12:00AM
32574,20130630,3,7,1,22,21397,Jun 30 2013 12:00AM
32575,20130630,3,7,1,23,8660,Jun 30 2013 12:00AM
32576,20130630,3,7,1,24,48386,Jun 30 2013 12:00AM
32577,20130630,3,7,1,28,35267,Jun 30 2013 12:00AM
32578,20130630,3,7,1,29,329388,Jun 30 2013 12:00AM
32579,20130630,3,7,1,31,108869,Jun 30 2013 12:00AM
32580,20130630,3,7,1,32,51467,Jun 30 2013 12:00AM
32581,20130630,3,7,1,33,46513,Jun 30 2013 12:00AM
32582,20130630,3,7,1,34,31873,Jun 30 2013 12:00AM
32583,20130630,3,7,1,35,129629,Jun 30 2013 12:00AM
32584,20130630,3,7,1,37,121427,Jun 30 2013 12:00AM
32585,20130630,3,7,1,38,62516,Jun 30 2013 12:00AM
32586,20130630,3,7,1,39,107870,Jun 30 2013 12:00AM
32587,20130630,3,7,1,40,51467,Jun 30 2013 12:00AM
32588,20130630,3,7,1,43,45600,Jun 30 2013 12:00AM
32589,20130630,3,7,1,46,161682,Jun 30 2013 12:00AM
32590,20130630,3,7,1,60,21114,Jun 30 2013 12:00AM
32591,20130630,3,7,1,61,1733,Jun 30 2013 12:00AM
32592,20130630,3,7,1,62,1083,Jun 30 2013 12:00AM
32593,20130630,3,7,1,65,185,Jun 30 2013 12:00AM
32594,20130630,3,7,1,66,167,Jun 30 2013 12:00AM
32595,20130630,3,7,1,67,90,Jun 30 2013 12:00AM
32596,20130630,3,7,1,68,68,Jun 30 2013 12:00AM
32597,20130630,3,7,1,69,19,Jun 30 2013 12:00AM
32598,20130630,3,7,1,71,29,Jun 30 2013 12:00AM
32599,20130630,3,7,1,73,146,Jun 30 2013 12:00AM
32600,20130630,3,7,1,74,193,Jun 30 2013 12:00AM
32601,20130630,3,7,1,76,203,Jun 30 2013 12:00AM
32602,20130630,3,7,1,77,365,Jun 30 2013 12:00AM
32603,20130630,3,7,1,78,134,Jun 30 2013 12:00AM
32604,20130630,3,7,1,80,520,Jun 30 2013 12:00AM
32605,20130630,3,7,1,81,322,Jun 30 2013 12:00AM
32606,20130630,3,7,1,82,34,Jun 30 2013 12:00AM
32607,20130630,3,7,1,83,118,Jun 30 2013 12:00AM
32608,20130630,3,7,1,84,107,Jun 30 2013 12:00AM
32609,20130630,3,7,1,85,94,Jun 30 2013 12:00AM
32610,20130630,3,7,1,87,405,Jun 30 2013 12:00AM
32611,20130630,3,7,1,89,139,Jun 30 2013 12:00AM
32612,20130630,3,7,1,90,214,Jun 30 2013 12:00AM
32613,20130630,3,7,1,91,-171,Jun 30 2013 12:00AM
32614,20130630,3,7,1,92,285,Jun 30 2013 12:00AM
32615,20130630,3,7,1,94,17,Jun 30 2013 12:00AM
32616,20130630,3,7,1,96,6,Jun 30 2013 12:00AM
32617,20130630,3,7,1,100,42320,Jun 30 2013 12:00AM
32618,20130630,4,1,1,60,83030,Jun 30 2013 12:00AM
32619,20130630,4,1,1,61,9371,Jun 30 2013 12:00AM
32620,20130630,4,1,1,62,5111,Jun 30 2013 12:00AM
32621,20130630,4,1,1,65,1064,Jun 30 2013 12:00AM
32622,20130630,4,1,1,66,968,Jun 30 2013 12:00AM
32623,20130630,4,1,1,67,494,Jun 30 2013 12:00AM
32624,20130630,4,1,1,68,380,Jun 30 2013 12:00AM
32625,20130630,4,1,1,69,106,Jun 30 2013 12:00AM
32626,20130630,4,1,1,71,148,Jun 30 2013 12:00AM
32627,20130630,4,1,1,73,741,Jun 30 2013 12:00AM
32628,20130630,4,1,1,74,401,Jun 30 2013 12:00AM
32629,20130630,4,1,1,76,912,Jun 30 2013 12:00AM
32630,20130630,4,1,1,77,1641,Jun 30 2013 12:00AM
32631,20130630,4,1,1,78,503,Jun 30 2013 12:00AM
32632,20130630,4,1,1,80,2174,Jun 30 2013 12:00AM
32633,20130630,4,1,1,81,1346,Jun 30 2013 12:00AM
32634,20130630,4,1,1,82,141,Jun 30 2013 12:00AM
32635,20130630,4,1,1,83,493,Jun 30 2013 12:00AM
32636,20130630,4,1,1,84,448,Jun 30 2013 12:00AM
32637,20130630,4,1,1,85,395,Jun 30 2013 12:00AM
32638,20130630,4,1,1,87,1710,Jun 30 2013 12:00AM
32639,20130630,4,1,1,89,437,Jun 30 2013 12:00AM
32640,20130630,4,1,1,90,672,Jun 30 2013 12:00AM
32641,20130630,4,1,1,91,-538,Jun 30 2013 12:00AM
32642,20130630,4,1,1,92,896,Jun 30 2013 12:00AM
32643,20130630,4,1,1,94,471,Jun 30 2013 12:00AM
32644,20130630,4,1,1,96,19,Jun 30 2013 12:00AM
32645,20130630,4,2,1,12,124453,Jun 30 2013 12:00AM
32646,20130630,4,6,1,52,13828,Jun 30 2013 12:00AM
32647,20130630,4,6,1,53,20742,Jun 30 2013 12:00AM
32648,20130630,4,6,1,54,1164,Jun 30 2013 12:00AM
32649,20130630,4,6,1,56,79120,Jun 30 2013 12:00AM
32650,20130630,4,6,1,57,10371,Jun 30 2013 12:00AM
32651,20130630,4,6,1,60,53544,Jun 30 2013 12:00AM
32652,20130630,4,6,1,61,6592,Jun 30 2013 12:00AM
32653,20130630,4,6,1,62,3845,Jun 30 2013 12:00AM
32654,20130630,4,6,1,63,13828,Jun 30 2013 12:00AM
32655,20130630,4,6,1,65,708,Jun 30 2013 12:00AM
32656,20130630,4,6,1,66,644,Jun 30 2013 12:00AM
32657,20130630,4,6,1,67,336,Jun 30 2013 12:00AM
32658,20130630,4,6,1,68,252,Jun 30 2013 12:00AM
32659,20130630,4,6,1,69,71,Jun 30 2013 12:00AM
32660,20130630,4,6,1,71,109,Jun 30 2013 12:00AM
32661,20130630,4,6,1,72,345,Jun 30 2013 12:00AM
32662,20130630,4,6,1,73,483,Jun 30 2013 12:00AM
32663,20130630,4,6,1,74,369,Jun 30 2013 12:00AM
32664,20130630,4,6,1,76,3298,Jun 30 2013 12:00AM
32665,20130630,4,6,1,77,1058,Jun 30 2013 12:00AM
32666,20130630,4,6,1,78,323,Jun 30 2013 12:00AM
32667,20130630,4,6,1,80,1323,Jun 30 2013 12:00AM
32668,20130630,4,6,1,81,819,Jun 30 2013 12:00AM
32669,20130630,4,6,1,82,85,Jun 30 2013 12:00AM
32670,20130630,4,6,1,83,298,Jun 30 2013 12:00AM
32671,20130630,4,6,1,84,264,Jun 30 2013 12:00AM
32672,20130630,4,6,1,85,238,Jun 30 2013 12:00AM
32673,20130630,4,6,1,87,1080,Jun 30 2013 12:00AM
32674,20130630,4,6,1,89,257,Jun 30 2013 12:00AM
32675,20130630,4,6,1,90,396,Jun 30 2013 12:00AM
32676,20130630,4,6,1,91,-317,Jun 30 2013 12:00AM
32677,20130630,4,6,1,92,528,Jun 30 2013 12:00AM
32678,20130630,4,6,1,94,27459,Jun 30 2013 12:00AM
32679,20130630,4,6,1,96,12,Jun 30 2013 12:00AM
32680,20130630,4,6,1,97,594,Jun 30 2013 12:00AM
32681,20130630,4,6,1,99,63000,Jun 30 2013 12:00AM
32682,20130630,4,6,1,101,345705,Jun 30 2013 12:00AM
32683,20130630,4,7,1,4,491692,Jun 30 2013 12:00AM
32684,20130630,4,7,1,6,731459,Jun 30 2013 12:00AM
32685,20130630,4,7,1,7,21157,Jun 30 2013 12:00AM
32686,20130630,4,7,1,8,14629,Jun 30 2013 12:00AM
32687,20130630,4,7,1,13,117399,Jun 30 2013 12:00AM
32688,20130630,4,7,1,14,75340,Jun 30 2013 12:00AM
32689,20130630,4,7,1,15,138977,Jun 30 2013 12:00AM
32690,20130630,4,7,1,18,19756,Jun 30 2013 12:00AM
32691,20130630,4,7,1,19,62956,Jun 30 2013 12:00AM
32692,20130630,4,7,1,20,19360,Jun 30 2013 12:00AM
32693,20130630,4,7,1,21,87250,Jun 30 2013 12:00AM
32694,20130630,4,7,1,22,16779,Jun 30 2013 12:00AM
32695,20130630,4,7,1,23,7068,Jun 30 2013 12:00AM
32696,20130630,4,7,1,24,36558,Jun 30 2013 12:00AM
32697,20130630,4,7,1,28,29781,Jun 30 2013 12:00AM
32698,20130630,4,7,1,29,268998,Jun 30 2013 12:00AM
32699,20130630,4,7,1,31,85147,Jun 30 2013 12:00AM
32700,20130630,4,7,1,32,48493,Jun 30 2013 12:00AM
32701,20130630,4,7,1,33,37210,Jun 30 2013 12:00AM
32702,20130630,4,7,1,34,49154,Jun 30 2013 12:00AM
32703,20130630,4,7,1,35,111110,Jun 30 2013 12:00AM
32704,20130630,4,7,1,37,102856,Jun 30 2013 12:00AM
32705,20130630,4,7,1,38,50984,Jun 30 2013 12:00AM
32706,20130630,4,7,1,39,78955,Jun 30 2013 12:00AM
32707,20130630,4,7,1,40,43461,Jun 30 2013 12:00AM
32708,20130630,4,7,1,43,232402,Jun 30 2013 12:00AM
32709,20130630,4,7,1,46,796501,Jun 30 2013 12:00AM
32710,20130630,4,7,1,100,29781,Jun 30 2013 12:00AM
32711,20130630,5,1,1,60,59119,Jun 30 2013 12:00AM
32712,20130630,5,1,1,61,6066,Jun 30 2013 12:00AM
32713,20130630,5,1,1,62,4853,Jun 30 2013 12:00AM
32714,20130630,5,1,1,65,869,Jun 30 2013 12:00AM
32715,20130630,5,1,1,66,791,Jun 30 2013 12:00AM
32716,20130630,5,1,1,67,403,Jun 30 2013 12:00AM
32717,20130630,5,1,1,68,302,Jun 30 2013 12:00AM
32718,20130630,5,1,1,69,87,Jun 30 2013 12:00AM
32719,20130630,5,1,1,71,131,Jun 30 2013 12:00AM
32720,20130630,5,1,1,73,556,Jun 30 2013 12:00AM
32721,20130630,5,1,1,74,383,Jun 30 2013 12:00AM
32722,20130630,5,1,1,76,643,Jun 30 2013 12:00AM
32723,20130630,5,1,1,77,1157,Jun 30 2013 12:00AM
32724,20130630,5,1,1,78,330,Jun 30 2013 12:00AM
32725,20130630,5,1,1,80,1336,Jun 30 2013 12:00AM
32726,20130630,5,1,1,81,827,Jun 30 2013 12:00AM
32727,20130630,5,1,1,82,84,Jun 30 2013 12:00AM
32728,20130630,5,1,1,83,293,Jun 30 2013 12:00AM
32729,20130630,5,1,1,84,257,Jun 30 2013 12:00AM
32730,20130630,5,1,1,85,234,Jun 30 2013 12:00AM
32731,20130630,5,1,1,87,1134,Jun 30 2013 12:00AM
32732,20130630,5,1,1,89,278,Jun 30 2013 12:00AM
32733,20130630,5,1,1,90,428,Jun 30 2013 12:00AM
32734,20130630,5,1,1,91,-342,Jun 30 2013 12:00AM
32735,20130630,5,1,1,92,571,Jun 30 2013 12:00AM
32736,20130630,5,1,1,94,321,Jun 30 2013 12:00AM
32737,20130630,5,1,1,96,14,Jun 30 2013 12:00AM
32738,20130630,5,2,1,12,58263,Jun 30 2013 12:00AM
32739,20130630,5,6,1,52,3884,Jun 30 2013 12:00AM
32740,20130630,5,6,1,53,7768,Jun 30 2013 12:00AM
32741,20130630,5,6,1,54,1,Jun 30 2013 12:00AM
32742,20130630,5,6,1,56,56234,Jun 30 2013 12:00AM
32743,20130630,5,6,1,57,2913,Jun 30 2013 12:00AM
32744,20130630,5,6,1,60,57587,Jun 30 2013 12:00AM
32745,20130630,5,6,1,61,5317,Jun 30 2013 12:00AM
32746,20130630,5,6,1,62,5909,Jun 30 2013 12:00AM
